No.,Longitude,Latitude,Climate,MAT (C),MAP(mm),Ecosystem,Restoration time (years),Soil depth (cm),Ambient SOC(g kg-1),lnRR.SOC,lnRR.TN,lnRR.TP,lnRR.AN,lnRR.AP,lnRR.MBC,lnRR.MBN,lnRR.MBP,lnRR.invertase,lnRR.urease,lnRR.catalase,lnRR.phosphatase
902,106.39,36.25,Temperate,5,425,Non-forest,35,2.5,14.52,0.6831,0.5695,,0.5212,-0.8774,0.8793,0.9678,,0.0116,0.7811,0.1513,0.6483
903,106.39,36.25,Temperate,5,425,Non-forest,55,2.5,14.52,0.7017,0.5836,,0.5029,-0.83,0.9383,0.9757,,0.0474,0.8034,0.1549,0.6578
904,106.39,36.25,Temperate,5,425,Non-forest,75,2.5,14.52,0.8672,0.7659,,0.6999,-0.7788,1.0356,0.9978,,0.0112,0.9886,0.1554,0.7463
905,106.39,36.25,Temperate,5,425,Non-forest,2,7.5,14.03,0.2722,0.2506,,0.1989,-0.7221,0.3608,0.7717,,-0.0419,0.4196,0.0465,0.3371
906,106.39,36.25,Temperate,5,425,Non-forest,5,7.5,14.03,0.4696,0.3927,,0.3587,-0.7942,0.3839,0.308,,0.0102,0.4327,0.047,0.4056
907,106.39,36.25,Temperate,5,425,Non-forest,12,7.5,14.03,0.2569,0.2555,,0.0813,-0.7659,0.6424,0.9517,,0.0883,0.7079,0.0809,0.5934
908,106.39,36.25,Temperate,5,425,Non-forest,23,7.5,14.03,0.6992,0.5793,,0.4662,-0.2903,0.8923,1.0752,,0.1274,0.812,0.1511,0.7309
909,106.39,36.25,Temperate,5,425,Non-forest,35,7.5,14.03,0.5749,0.4904,,0.3296,-0.936,0.8013,1.1327,,0.0286,0.7229,0.1067,0.6476
910,106.39,36.25,Temperate,5,425,Non-forest,55,7.5,14.03,0.6061,0.5358,,0.4451,-0.4318,0.9032,1.0912,,0.0645,0.7427,0.1239,0.6848
911,106.39,36.25,Temperate,5,425,Non-forest,75,7.5,14.03,0.7603,0.6995,,0.5512,-0.3964,0.9832,1.1353,,0.0165,0.9245,0.1034,0.7996
912,106.39,36.25,Temperate,5,425,Non-forest,2,15,14.42,0.2049,0.2057,,0.2409,-0.7783,0.1024,0.5662,,-0.0528,0.2045,0.0438,0.2587
913,106.39,36.25,Temperate,5,425,Non-forest,5,15,14.42,0.3754,0.3461,,0.3922,-0.7866,0.2081,0.3314,,0.0307,0.2522,0.0443,0.3264
914,106.39,36.25,Temperate,5,425,Non-forest,12,15,14.42,0.1551,0.0599,,0.1896,-0.7417,0.2306,0.7738,,0.1014,0.3852,0.0712,0.5295
915,106.39,36.25,Temperate,5,425,Non-forest,23,15,14.42,0.521,0.4807,,0.5478,-0.5178,0.5865,0.881,,0.1434,0.5735,0.1429,0.6458
916,106.39,36.25,Temperate,5,425,Non-forest,35,15,14.42,0.3513,0.3417,,0.4764,-0.7741,0.5407,1.0643,,0.0526,0.4887,0.0644,0.5607
917,106.39,36.25,Temperate,5,425,Non-forest,55,15,14.42,0.4943,0.4615,,0.5,-0.6875,0.5083,1.1566,,0.087,0.5619,0.1077,0.621
918,106.39,36.25,Temperate,5,425,Non-forest,75,15,14.42,0.5941,0.6095,,0.6682,-0.6218,0.5638,1.1601,,0.0426,0.6527,0.0717,0.6984
919,106.45,35.78,Temperate,5,425,Non-forest,78,10,3.39,1.9876,2.0289,,,,,,,,,,
920,106.45,35.78,Temperate,5,425,Non-forest,73,10,3.39,2.182,1.9459,,,,,,,,,,
921,106.45,35.78,Temperate,5,425,Non-forest,58,10,3.39,1.9029,2.0129,,,,,,,,,,
922,106.45,35.78,Temperate,5,425,Non-forest,23,10,3.39,2.065,1.8118,,,,,,,,,,
923,106.45,35.78,Temperate,5,425,Non-forest,15,10,3.39,1.4038,1.3477,,1.9459,,,,,,,,
924,106.45,35.78,Temperate,5,425,Non-forest,9,10,3.39,1.5135,1.438,,1.4053,,,,,,,,
925,106.45,35.78,Temperate,5,425,Non-forest,3,10,3.39,0.4104,0.2171,,0.6131,,,,,,,,
926,106.45,35.78,Temperate,5,425,Non-forest,78,30,4.93,1.4353,1.707,,1.5702,,,,,,,,
927,106.45,35.78,Temperate,5,425,Non-forest,73,30,4.93,1.493,1.5645,,1.5041,,,,,,,,
928,106.45,35.78,Temperate,5,425,Non-forest,58,30,4.93,1.3914,1.6801,,1.6977,,,,,,,,
929,106.45,35.78,Temperate,5,425,Non-forest,23,30,4.93,1.5384,1.5439,,1.6094,,,,,,,,
930,106.45,35.78,Temperate,5,425,Non-forest,15,30,4.93,0.3068,0.3973,,0.2076,,,,,,,,
931,106.45,35.78,Temperate,5,425,Non-forest,9,30,4.93,0.5124,0.5905,,0.5031,,,,,,,,
932,106.45,35.78,Temperate,5,425,Non-forest,3,30,4.93,-0.1115,0.0241,,0.6539,,,,,,,,
933,106.4,36.23,Temperate,5,425,Non-forest,1,2.5,16.67,-0.2688,-0.1728,-0.2004,,,,,,,,,
934,106.4,36.23,Temperate,5,425,Non-forest,1,10,17.44,-0.3719,-0.2714,-0.2805,,,,,,,,,
935,106.4,36.23,Temperate,5,425,Non-forest,1,20,17.8,-0.3581,-0.3233,-0.1878,,,,,,,,,
936,106.4,36.23,Temperate,5,425,Non-forest,1,32.5,16.85,-0.5956,-0.3275,-0.2268,,,,,,,,,
937,106.4,36.23,Temperate,5,425,Non-forest,3,2.5,16.67,-0.2642,-0.1178,-0.2141,,,,,,,,,
938,106.4,36.23,Temperate,5,425,Non-forest,3,10,17.44,-0.2421,-0.1749,-0.2627,,,,,,,,,
939,106.4,36.23,Temperate,5,425,Non-forest,3,20,17.8,-0.1951,-0.1036,-0.12,,,,,,,,,
940,106.4,36.23,Temperate,5,425,Non-forest,3,32.5,16.85,-0.6415,-0.2495,-0.2268,,,,,,,,,
941,106.4,36.23,Temperate,5,425,Non-forest,5,2.5,16.67,-0.1417,0.0094,-0.1407,,,,,,,,,
942,106.4,36.23,Temperate,5,425,Non-forest,5,10,17.44,-0.3378,-0.0474,-0.2144,,,,,,,,,
943,106.4,36.23,Temperate,5,425,Non-forest,5,20,17.8,0.0297,0.0556,-0.12,,,,,,,,,
944,106.4,36.23,Temperate,5,425,Non-forest,5,32.5,16.85,0.0415,0.1335,-0.1591,,,,,,,,,
945,106.4,36.23,Temperate,5,425,Non-forest,6,2.5,16.67,-0.3265,-0.665,-0.3752,,,,,,,,,
946,106.4,36.23,Temperate,5,425,Non-forest,6,10,17.44,-0.805,-0.6568,-0.3747,,,,,,,,,
947,106.4,36.23,Temperate,5,425,Non-forest,6,20,17.8,-0.8484,-0.742,-0.2565,,,,,,,,,
948,106.4,36.23,Temperate,5,425,Non-forest,6,32.5,16.85,-0.8748,-0.9018,-0.2268,,,,,,,,,
949,106.4,36.23,Temperate,5,425,Non-forest,8,2.5,16.67,-0.409,-0.4103,-0.3009,,,,,,,,,
950,106.4,36.23,Temperate,5,425,Non-forest,8,10,17.44,-0.6563,-0.6217,-0.3988,,,,,,,,,
951,106.4,36.23,Temperate,5,425,Non-forest,8,20,17.8,-0.9555,-0.7028,-0.3093,,,,,,,,,
952,106.4,36.23,Temperate,5,425,Non-forest,8,32.5,16.85,-1.6381,-0.9594,-0.3996,,,,,,,,,
953,106.4,36.23,Temperate,5,425,Non-forest,11,2.5,16.67,-0.2829,-0.1467,-0.1603,,,,,,,,,
954,106.4,36.23,Temperate,5,425,Non-forest,11,10,17.44,-0.4652,-0.4101,-0.2279,,,,,,,,,
955,106.4,36.23,Temperate,5,425,Non-forest,11,20,17.8,-0.5765,-0.4103,-0.1408,,,,,,,,,
956,106.4,36.23,Temperate,5,425,Non-forest,11,32.5,16.85,-0.7255,-0.4831,-0.2013,,,,,,,,,
957,106.4,36.23,Temperate,5,425,Non-forest,15,2.5,16.67,-0.2972,-0.2473,-0.1868,,,,,,,,,
958,106.4,36.23,Temperate,5,425,Non-forest,15,10,17.44,-0.5385,-0.3558,-0.3284,,,,,,,,,
959,106.4,36.23,Temperate,5,425,Non-forest,15,20,17.8,-0.3298,-0.368,-0.2216,,,,,,,,,
960,106.4,36.23,Temperate,5,425,Non-forest,15,32.5,16.85,-0.3984,-0.3008,-0.2995,,,,,,,,,
961,106.4,36.23,Temperate,5,425,Non-forest,20,2.5,16.67,0.2288,0.0313,-0.2564,,,,,,,,,
962,106.4,36.23,Temperate,5,425,Non-forest,20,10,17.44,-0.4021,-0.3916,-0.3171,,,,,,,,,
963,106.4,36.23,Temperate,5,425,Non-forest,20,20,17.8,-0.5019,-0.4745,-0.1878,,,,,,,,,
964,106.4,36.23,Temperate,5,425,Non-forest,20,32.5,16.85,-0.4979,-0.4469,-0.238,,,,,,,,,
965,106.4,36.225,Temperate,5,424,Non-forest,5,5,9.05,0.2398,0.5079,,0.6109,-0.6528,,,,,,,
966,106.4,36.225,Temperate,5,424,Non-forest,15,5,9.05,0.8646,1.2899,,1.4434,0.1311,,,,,,,
967,106.4,36.225,Temperate,5,424,Non-forest,30,5,9.05,1.3514,1.5826,,1.506,-0.2817,,,,,,,
968,106.43,36.27,Temperate,5,425,Non-forest,9,5,4.94,0.5474,0.539,,,,,,,,,,
969,106.43,36.27,Temperate,5,425,Non-forest,7,5,4.94,0.5683,0.539,,,,,,,,,,
970,106.43,36.27,Temperate,5,425,Non-forest,5,5,4.94,0.6043,0.5285,,,,,,,,,,
971,106.43,36.27,Temperate,5,425,Non-forest,3,5,4.94,-0.0627,-0.1752,,,,,,,,,,
972,106.43,36.27,Temperate,5,425,Non-forest,5,5,4.94,0.5602,0.4633,,,,,,,,,,
973,106.43,36.27,Temperate,5,425,Non-forest,9,15,5.41,0.3399,0.4169,,,,,,,,,,
974,106.43,36.27,Temperate,5,425,Non-forest,7,15,5.41,0.3386,0.3463,,,,,,,,,,
975,106.43,36.27,Temperate,5,425,Non-forest,5,15,5.41,0.3399,0.23,,,,,,,,,,
976,106.43,36.27,Temperate,5,425,Non-forest,3,15,5.41,-0.2204,-0.2538,,,,,,,,,,
977,106.43,36.27,Temperate,5,425,Non-forest,5,15,5.41,0.1988,0.1591,,,,,,,,,,
978,106.43,36.27,Temperate,5,425,Non-forest,9,25,4.62,0.5288,0.6272,,,,,,,,,,
979,106.43,36.27,Temperate,5,425,Non-forest,7,25,4.62,0.3475,0.384,,,,,,,,,,
980,106.43,36.27,Temperate,5,425,Non-forest,5,25,4.62,0.2275,0.1929,,,,,,,,,,
981,106.43,36.27,Temperate,5,425,Non-forest,3,25,4.62,-0.1121,-0.1613,,,,,,,,,,
982,106.43,36.27,Temperate,5,425,Non-forest,5,25,4.62,0.2647,0.3087,,,,,,,,,,
983,106.43,36.27,Temperate,5,425,Non-forest,9,35,4.29,0.4577,0.4055,,,,,,,,,,
984,106.43,36.27,Temperate,5,425,Non-forest,7,35,4.29,0.0719,0.0408,,,,,,,,,,
985,106.43,36.27,Temperate,5,425,Non-forest,5,35,4.29,-0.2684,-0.3159,,,,,,,,,,
986,106.43,36.27,Temperate,5,425,Non-forest,3,35,4.29,-0.1399,-0.3159,,,,,,,,,,
987,106.43,36.27,Temperate,5,425,Non-forest,5,35,4.29,0.1981,0.0991,,,,,,,,,,
988,101.64,37,Temperate,3.7,457.8,Forest,1,10,16.59,-0.2399,-0.0645,-0.4055,-0.1742,,,,,,,,
989,101.64,37,Temperate,3.7,457.8,Forest,5,10,16.59,0.3454,0.2719,-0.4055,0.311,-1.7677,,,,,,,
990,101.64,37,Temperate,3.7,457.8,Forest,18,10,16.59,0.9149,0.9651,0,0.6176,-1.2712,,,,,,,
991,101.64,37,Temperate,3.7,457.8,Forest,1,30,12.53,0.1301,-0.069,-0.3365,0.1148,,,,,,,,
992,101.64,37,Temperate,3.7,457.8,Forest,5,30,12.53,-0.3319,-0.5108,-0.5596,-0.3291,,,,,,,,
993,101.64,37,Temperate,3.7,457.8,Forest,18,30,12.53,0.097,-0.069,-1.2528,-0.2256,,,,,,,,
994,101.64,37,Temperate,3.7,457.8,Forest,1,50,23.66,-0.3909,0.6061,-0.6931,-0.7786,0.3761,,,,,,,
995,101.64,37,Temperate,3.7,457.8,Forest,5,50,23.66,-1.3199,0,-0.6931,-0.6885,0.5021,,,,,,,
996,101.64,37,Temperate,3.7,457.8,Forest,18,50,23.66,-2.2977,-0.6931,-0.6931,-1.6282,,,,,,,,
997,101.41,37.56,Temperate,-0.7,500,Non-forest,,5,30.1,-0.2306,-0.3939,0.1121,-0.1632,-0.5781,,,,,,,
998,101.41,37.56,Temperate,-0.7,500,Non-forest,,15,30.9,-0.2823,-0.4456,0.1611,-0.6653,-0.5016,,,,,,,
999,101.41,37.56,Temperate,-0.7,500,Non-forest,,30,28.1,-0.3654,-0.3292,0.0979,-0.5615,-0.7027,,,,,,,
1000,100.21,37.3,Temperate,-0.6,423.4,Non-forest,8,5,17.07,0.4659,0.4615,,,,,,,,,,
1001,100.21,37.3,Temperate,-0.6,423.4,Non-forest,8,15,14.01,0.4822,0.6931,,,,,,,,,,
1002,100.21,37.3,Temperate,-0.6,423.4,Non-forest,8,25,9.89,0.3715,0.7124,,,,,,,,,,
1003,101.57,36.97,Temperate,2.8,508,Forest,20,10,15.37,-0.0583,0.1252,-0.2469,0.5089,-1.149,,,,,,,
1004,101.57,36.97,Temperate,2.8,508,Forest,20,10,15.37,0.2284,0.1823,0.0896,0.3153,-0.8165,,,,,,,
1005,101.57,36.97,Temperate,2.8,508,Forest,20,10,15.37,0.4192,0.3365,-0.47,0.4851,-2.0794,,,,,,,
1006,101.57,36.97,Temperate,2.8,508,Forest,20,10,15.37,0.3472,0.2364,0.2231,0.05,,,,,,,,
1007,101.57,36.97,Temperate,2.8,508,Forest,20,30,13.17,-0.0874,0.1942,-0.3001,-0.1669,,,,,,,,
1008,101.57,36.97,Temperate,2.8,508,Forest,20,30,13.17,0.334,0.069,-0.077,0.0282,2.4492,,,,,,,
1009,101.57,36.97,Temperate,2.8,508,Forest,20,30,13.17,-0.3815,-0.4418,-0.3001,-0.3009,,,,,,,,
1010,101.57,36.97,Temperate,2.8,508,Forest,20,30,13.17,0.1772,0,0.1054,-0.0151,,,,,,,,
1011,109.3,36.85,Temperate,8.8,505.3,Non-forest,1,10,2.74,-0.0687,0.0403,0.018,0.0617,0.3555,0.24,-0.0299,-0.5278,-1.8949,-0.2338,0.1287,0.7502
1012,109.3,36.85,Temperate,8.8,505.3,Non-forest,5,10,2.74,0.2696,0.019,0.0357,0.3457,0.252,0.1574,-0.1969,-0.8558,-0.5141,-0.7218,0.2522,0.9457
1013,109.3,36.85,Temperate,8.8,505.3,Non-forest,7,10,2.74,0.0722,-0.0564,0.018,0.2759,0.2567,0.5707,-0.2679,-0.9588,-1.5965,-0.6117,0.1268,0.9664
1014,109.3,36.85,Temperate,8.8,505.3,Non-forest,10,10,2.74,0.4638,0.2027,0.018,0.4622,0.4055,0.4349,0.1791,-0.2656,-0.8561,-0.9092,0.3579,1.0398
1015,109.3,36.85,Temperate,8.8,505.3,Non-forest,15,10,2.74,0.2379,0.1236,0,0.3678,0.6006,0.2541,-0.0122,-0.4763,-1.4061,-1.1401,0.2182,1.1018
1016,109.3,36.85,Temperate,8.8,505.3,Non-forest,20,10,2.74,0.3823,0.2592,0.1198,0.7771,0.3808,0.8482,-0.009,-0.0394,-1.4331,-0.5703,0.3406,1.1018
1017,109.3,36.85,Temperate,8.8,505.3,Non-forest,25,10,2.74,0.2141,0.1891,0.018,0.3568,0.0931,0.2386,-0.3691,-0.1661,-2.1972,-0.6315,0.183,0.964
1018,109.3,36.85,Temperate,8.8,505.3,Non-forest,30,10,2.74,0.6094,0.4046,-0.0183,0.5934,0.3426,0.5963,-0.1586,-0.0425,-0.6673,-0.2428,0.4244,1.2395
1019,109.3,36.85,Temperate,8.8,505.3,Non-forest,40,10,2.74,0.8061,0.6397,-0.0561,0.8455,0.457,0.8578,0.4888,0.1163,-0.4055,0.1368,0.4625,1.33
1020,109.3,36.85,Temperate,8.8,505.3,Non-forest,50,10,2.74,0.9903,0.947,-0.037,1.0077,0.4761,0.9798,0.9008,0.4246,-0.1439,0.3181,0.5347,1.3879
1021,109.32,36.86,Temperate,8.8,510,Non-forest,3,10,3,0.2675,0.1615,,,,0.4055,-0.1541,,,,,
1022,109.32,36.86,Temperate,8.8,510,Non-forest,5,10,3,0.052,-0.0178,,,,0.3691,0.069,,,,,
1023,109.32,36.86,Temperate,8.8,510,Non-forest,10,10,3,0.1014,0.0511,,,,0.3935,0.0953,,,,,
1024,109.32,36.86,Temperate,8.8,510,Non-forest,13,10,3,0.5028,0.5108,,,,0.6286,0.4429,,,,,
1025,109.32,36.86,Temperate,8.8,510,Non-forest,15,10,3,0.383,0.2608,,,,0.452,-0.3167,,,,,
1026,109.32,36.86,Temperate,8.8,510,Non-forest,20,10,3,0.6383,0.562,,,,1.0986,0.7073,,,,,
1027,109.32,36.86,Temperate,8.8,510,Non-forest,30,10,3,0.5878,0.5002,,,,1.2321,1.0194,,,,,
1028,109.3,36.85,Temperate,8.8,505.3,Non-forest,2,10,,,0.2643,0.1777,,,,,,,,,
1029,109.3,36.85,Temperate,8.8,505.3,Non-forest,2,10,,,0.2506,0.1178,,,,,,,,,
1030,110.53,37.37,Temperate,9.7,486,Non-forest,3,10,,,0.2332,0.1648,,,,,,,,,
1031,110.53,37.37,Temperate,9.7,486,Non-forest,3,10,,,0.3193,0.2719,,,,,,,,,
1032,110.53,37.37,Temperate,9.7,486,Non-forest,3,10,,,0.3395,0.2231,,,,,,,,,
1033,109.25,36.74,Temperate,8.8,500,Non-forest,1,12.5,2.74,-0.0679,0.0395,0.018,0.0603,-0.05,,,,0.464,-0.7108,,0.9287
1034,109.25,36.74,Temperate,8.8,500,Non-forest,5,12.5,2.74,0.2711,0.1257,0.0357,0.3446,0.4375,,,,-0.029,-0.2364,,0.739
1035,109.25,36.74,Temperate,8.8,500,Non-forest,7,12.5,2.74,0.0735,-0.0563,0.018,0.2744,-0.1487,,,,0.4212,-0.9076,,1.0229
1036,109.25,36.74,Temperate,8.8,500,Non-forest,10,12.5,2.74,0.4644,0.204,0.018,0.4628,0,,,,0.2948,-1.1527,,1.0881
1037,109.25,36.74,Temperate,8.8,500,Non-forest,15,12.5,2.74,0.2383,0.124,0,0.3681,0.1951,,,,0.3765,-0.6091,,0.9531
1038,109.25,36.74,Temperate,8.8,500,Non-forest,20,12.5,2.74,0.3826,0.2468,0.1198,0.778,0.5814,,,,0.5825,0.3996,,1.0881
1039,109.25,36.74,Temperate,8.8,500,Non-forest,25,12.5,2.74,0.2146,0.1846,0.018,0.3581,-0.4364,,,,0.3633,-0.6419,,0.9531
1040,109.25,36.74,Temperate,8.8,500,Non-forest,30,12.5,2.74,0.6104,0.4037,-0.0183,0.5926,-0.0629,,,,0.6139,-0.2589,,1.2256
1041,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,10,2.08,0.4773,-0.0479,-0.0706,0.0209,-0.079,,,,0.4301,-0.5819,0.2877,0.0594
1042,109.27,36.73,Temperate,8.8,549.1,Non-forest,25,10,2.08,1.3041,-0.0479,0.3589,0.8622,0.3491,,,,0.8056,-0.0375,0.8797,0.9757
1043,109.27,36.73,Temperate,8.8,549.1,Non-forest,12,10,2.08,1.3551,0.0893,-0.5653,1.0634,-0.5853,,,,0.8177,0.0502,0.5411,1.1451
1044,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,30,2.15,0.0679,-0.1653,-0.2231,-0.0445,-0.19,,,,0.0412,-0.0702,-0.7102,-0.3677
1045,109.27,36.73,Temperate,8.8,549.1,Non-forest,25,30,2.15,0.7573,-0.0588,0.1252,0.4199,0.1431,,,,0.6325,0.7508,0.1566,1.0186
1046,109.27,36.73,Temperate,8.8,549.1,Non-forest,12,30,2.15,0.7509,-0.0192,-0.3102,0.7765,-0.2624,,,,0.7015,0.4972,0.1121,1.5622
1047,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,50,1.89,0.1869,0,-0.1382,0.4391,-0.1361,,,,0.0081,-0.2666,-1.6275,-0.452
1048,109.27,36.73,Temperate,8.8,549.1,Non-forest,25,50,1.89,0.8048,-0.2101,0.2296,0.7003,0.2268,,,,0.4659,0.6042,0.0855,1.0033
1049,109.27,36.73,Temperate,8.8,549.1,Non-forest,12,50,1.89,0.8278,-0.0106,-0.1382,0.8446,-0.1361,,,,0.5205,-0.3536,-0.0935,1.5141
1050,109.25,36.72,Temperate,9.3,549.1,Non-forest,,10,0.78,-0.1372,0.0513,0.0339,0.0586,-0.0031,,,,0.3773,0.0426,0.1203,0.383
1051,109.25,36.72,Temperate,9.3,549.1,Non-forest,,30,0.51,-0.2183,0.1133,0.0357,0.4563,0.3642,,,,0.2744,0.452,0.056,0.6931
1052,109.25,36.72,Temperate,9.3,549.1,Non-forest,,50,0.41,-0.3124,0.0426,-0.0741,0.1254,0.0786,,,,-0.2305,0.1178,0.0261,-1.6094
1053,109.22,36.75,Temperate,8.8,541,Non-forest,2,10,1.14,0.2698,-0.0513,0.0813,0.2688,-0.009,,,,0.7108,0.6858,,0.754
1054,109.22,36.75,Temperate,8.8,541,Non-forest,3,10,1.14,0.6357,0.2231,0,0,-0.3674,,,,0.6751,1.7696,,1.4043
1055,109.22,36.75,Temperate,8.8,541,Non-forest,4,10,1.14,0.5249,0.3716,0,0.3641,-0.5009,,,,0.7213,1.7103,,1.1417
1056,109.22,36.75,Temperate,8.8,541,Non-forest,5,10,1.14,0.5917,0.3365,-0.0171,0.3311,-0.2887,,,,0.9361,1.2698,,2.1356
1057,109.22,36.75,Temperate,8.8,541,Non-forest,6,10,1.14,0.4534,0.3716,0,0.2024,-0.2458,,,,0.9637,1.2928,,2.5501
1058,109.22,36.75,Temperate,8.8,541,Non-forest,7,10,1.14,0.5487,-0.2877,0.0496,-0.4984,-0.1581,,,,0.3314,0.6277,,1.3822
1059,109.22,36.75,Temperate,8.8,541,Non-forest,8,10,1.14,0.6752,-0.2231,0.0656,-0.0879,-0.015,,,,0.6035,0.5734,,1.4124
1060,109.22,36.75,Temperate,8.8,541,Non-forest,9,10,1.14,0.6829,0,0.0496,0.2024,-0.009,,,,0.2457,0.7399,,1.6297
1061,109.22,36.75,Temperate,8.8,541,Non-forest,13,10,1.14,0.7305,0.1823,0.0656,0.0893,0.0775,,,,0.4243,0.7993,,1.6094
1062,109.22,36.75,Temperate,8.8,541,Non-forest,15,10,1.14,1.1922,0.1398,-0.0522,0.283,0.1365,,,,0.8575,1.5339,,2.1472
1063,109.22,36.75,Temperate,8.8,541,Non-forest,20,10,1.14,1.0986,0.5596,-0.0171,1.0734,0.1494,,,,1.0064,1.5357,,2.8276
1064,109.22,36.75,Temperate,8.8,541,Non-forest,25,10,1.14,1.186,0.6152,-0.0345,0.6404,0.2309,,,,1.6691,1.5904,,2.9652
1065,109.22,36.75,Temperate,8.8,541,Non-forest,30,10,1.14,1.1968,0.6678,-0.0345,0.7388,0.3214,,,,2.0281,2.1106,,3.0669
1066,109.22,36.75,Temperate,8.8,541,Non-forest,2,30,1.08,0.1432,-0.452,0.0674,-0.1112,-0.0411,,,,0.4701,0.6506,,-0.2232
1067,109.22,36.75,Temperate,8.8,541,Non-forest,3,30,1.08,0.585,-0.0462,0.0674,-0.2364,-0.3263,,,,0.5501,1.4854,,0.7884
1068,109.22,36.75,Temperate,8.8,541,Non-forest,4,30,1.08,0.4954,-0.2879,-0.0509,-0.131,-0.5035,,,,0.5501,1.5041,,0.1823
1069,109.22,36.75,Temperate,8.8,541,Non-forest,5,30,1.08,0.414,0.4206,0.01,-0.1929,-0.1845,,,,0.726,0,,1.2237
1070,109.22,36.75,Temperate,8.8,541,Non-forest,6,30,1.08,-0.1081,0.6347,-0.0562,-0.2364,-0.1714,,,,1.0987,0.6506,,0.47
1071,109.22,36.75,Temperate,8.8,541,Non-forest,7,30,1.08,0.414,-0.0708,0.1478,-0.6758,0.0289,,,,0.0647,0.734,,0.8754
1072,109.22,36.75,Temperate,8.8,541,Non-forest,8,30,1.08,0.1206,-0.1463,0,-0.9076,0.0843,,,,0.5501,1.126,,0.1823
1073,109.22,36.75,Temperate,8.8,541,Non-forest,9,30,1.08,0.5706,0,0.1084,0,-0.1499,,,,0.2877,1.3437,,2.2192
1074,109.22,36.75,Temperate,8.8,541,Non-forest,13,30,1.08,0.4954,0.3747,0.0486,-0.1112,0.1108,,,,0.5501,1.4469,,1.526
1075,109.22,36.75,Temperate,8.8,541,Non-forest,15,30,1.08,1.3063,0.359,0,0.1001,0.1896,,,,1.2238,1.5581,,2.4159
1076,109.22,36.75,Temperate,8.8,541,Non-forest,20,30,1.08,0.414,0.6587,0.0438,0.9474,0.304,,,,0.9556,2.1595,,2.1747
1077,109.22,36.75,Temperate,8.8,541,Non-forest,25,30,1.08,1.1807,0.6587,0.01,0.1001,0.2904,,,,1.9742,2.2246,,1.4816
1078,109.22,36.75,Temperate,8.8,541,Non-forest,30,30,1.08,1.2491,0.6931,0.0197,0.2474,0.3745,,,,2.3483,2.584,,0.7884
1079,109.22,36.75,Temperate,8.8,541,Non-forest,2,50,0.99,0.1541,0,0.1905,0.0299,0.0149,,,,0.9809,-0.2007,,-0.6931
1080,109.22,36.75,Temperate,8.8,541,Non-forest,3,50,0.99,0.4054,-0.0865,-0.0551,-0.4055,-0.4308,,,,0.8472,0.9343,,0.4055
1081,109.22,36.75,Temperate,8.8,541,Non-forest,4,50,0.99,0.4054,-2.0775,0.1064,0.3747,-0.4308,,,,0.5109,0.7802,,-0.4925
1082,109.22,36.75,Temperate,8.8,541,Non-forest,5,50,0.99,0.3868,0.6285,-0.0759,0.4155,-0.0834,,,,1.0415,0.087,,0.4418
1083,109.22,36.75,Temperate,8.8,541,Non-forest,6,50,0.99,0.2006,0.189,-0.0398,-0.361,-0.0566,,,,1.0415,0,,-0.4055
1084,109.22,36.75,Temperate,8.8,541,Non-forest,7,50,0.99,0.1777,-0.0865,-0.0048,-0.361,0.0908,,,,0.6062,-0.2007,,0.9808
1085,109.22,36.75,Temperate,8.8,541,Non-forest,8,50,0.99,0.3868,0.3183,0.1281,0.0299,0.27,,,,0.7732,0,,0.4769
1086,109.22,36.75,Temperate,8.8,541,Non-forest,9,50,0.99,0.3868,0.3487,0.0477,0.4155,-0.0151,,,,0.8472,0.8979,,1.3291
1087,109.22,36.75,Temperate,8.8,541,Non-forest,13,50,0.99,0.6506,0.4598,0.1152,0.3102,0.3001,,,,0.6062,1.6275,,0.7985
1088,109.22,36.75,Temperate,8.8,541,Non-forest,15,50,0.99,0.8353,-0.3452,-0.0603,0.4738,0.3887,,,,1.504,0.087,,1.4917
1089,109.22,36.75,Temperate,8.8,541,Non-forest,20,50,0.99,0.2006,0.7539,0.0477,0.723,0.3887,,,,1.0415,1.1285,,0.9163
1090,109.22,36.75,Temperate,8.8,541,Non-forest,25,50,0.99,1.1701,0.5108,-0.1135,0.5978,0.4762,,,,2.2336,2.2842,,1.6314
1091,109.22,36.75,Temperate,8.8,541,Non-forest,30,50,0.99,1.2527,0.7342,0.0932,0.8602,0.5568,,,,2.5257,1.7765,,1.0415
1092,109.25,36.78,Temperate,8.8,495,Non-forest,26,10,4.2,0.9163,0.7082,,,,,,,,,,
1093,109.25,36.78,Temperate,8.8,495,Non-forest,26,30,4.3,0.2992,0.669,,,,,,,,,,
1094,109.25,36.78,Temperate,8.8,495,Non-forest,26,50,3.7,0.1957,0.6499,,,,,,,,,,
1095,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,5,3.12,0.1459,-0.7144,-0.0356,,,,,,,,,
1096,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,15,2.08,0.122,-1.1042,0.5968,,,,,,,,,
1097,109.27,36.73,Temperate,8.8,549.1,Non-forest,30,25,1.82,0.1043,-1.4545,-0.4518,,,,,,,,,
